Time,Year,RegionName,Cases,Population,Incidence
2011,2011,Germany,4308.0,80222065.0,5.37009362
2011,2011,Greece,489.0,11123392.0,4.39614103
2011,2011,Hungary,1445.0,9985722.0,14.47066121
2011,2011,Iceland,9.0,318452.0,2.8261716
2011,2011,Ireland,412.0,4570881.0,9.01357965
2011,2011,Italy,4461.0,59948497.0,7.514568
2011,2011,Latvia,885.0,2074605.0,42.65872298
2011,2011,Liechtenstein,1.0,36149.0,2.76632825
2011,2011,Lithuania,1904.0,3052588.0,62.37330422
2011,2011,Luxembourg,26.0,511840.0,5.07971241
2011,2011,Malta,33.0,414989.0,7.952018
2011,2011,Netherlands,1004.0,16655799.0,6.02793057
2011,2011,Norway,354.0,4920305.0,7.28665087
2011,2011,Poland,8478.0,38062718.0,22.27376405
2011,2011,Portugal,2609.0,10572721.0,24.67671283
2011,2011,Romania,19202.0,20199059.0,95.0638344
2011,2011,Slovakia,399.0,5392446.0,7.3992396
2011,2011,Slovenia,192.0,2050189.0,9.36499025
2011,2011,Spain,6798.0,46667174.0,14.56698449
2011,2011,Sweden,580.0,9415570.0,6.16000943
2011,2011,United Kingdom,8919.0,63022532.0,14.15208135
2012,2012,Austria,646.0,8408121.0,7.68304832
2012,2012,Belgium,976.0,11075889.0,8.81193374
2012,2012,Bulgaria,2280.0,7327224.0,31.11683224
2012,2012,Croatia,575.0,4275984.0,13.44719718
2012,2012,Cyprus,69.0,862011.0,8.00453822
2012,2012,Czechia,597.0,10505445.0,5.68276736
2012,2012,Denmark,389.0,5580516.0,6.97068156
2012,2012,Estonia,289.0,1325217.0,21.80774922
2012,2012,Finland,280.0,5401267.0,5.18396887
2012,2012,France,5003.0,65276983.0,7.66426352
2012,2012,Germany,4213.0,80327900.0,5.24475306
2012,2012,Greece,558.0,11086406.0,5.03319109
2012,2012,Hungary,1223.0,9931925.0,12.31382637
2012,2012,Iceland,11.0,319575.0,3.4420715
2012,2012,Ireland,359.0,4589287.0,7.8225659
2012,2012,Italy,4252.0,60105185.0,7.15894733
2012,2012,Latvia,993.0,2044813.0,48.56189783
2012,2012,Liechtenstein,3.0,36475.0,8.22481151
2012,2012,Lithuania,1781.0,3003641.0,59.29470266
2012,2012,Luxembourg,45.0,524853.0,8.57382924
2012,2012,Malta,42.0,417546.0,10.05877196
2012,2012,Netherlands,956.0,16730348.0,5.71416685
2012,2012,Norway,374.0,4985870.0,7.69832606
2012,2012,Poland,7542.0,38063792.0,19.81410575
2012,2012,Portugal,2605.0,10558950.0,24.70974819
2012,2012,Romania,18190.0,20095996.0,90.51554349
2012,2012,Slovakia,345.0,5404322.0,6.3837795
2012,2012,Slovenia,138.0,2055496.0,6.71370802
2012,2012,Spain,6070.0,46818219.0,12.96503824
2012,2012,Sweden,623.0,9482855.0,6.5697514
2012,2012,United Kingdom,8712.0,63495088.0,13.72074639
2013,2013,Austria,653.0,8451860.0,7.72610999
2013,2013,Belgium,963.0,11137974.0,8.64609667
2013,2013,Bulgaria,1932.0,7202556.0,26.52187807
2013,2013,Croatia,516.0,4247803.0,12.10659433
2013,2013,Cyprus,41.0,862854.0,4.73507815
2013,2013,Czechia,497.0,10516125.0,4.72607543
2013,2013,Denmark,356.0,5602628.0,6.35416094
2013,2013,Estonia,290.0,1320174.0,21.96680134
2013,2013,Finland,269.0,5426674.0,4.95699575
2013,2013,France,4947.0,65600350.0,7.5411183
2013,2013,Germany,4340.0,80523746.0,5.38971448
2013,2013,Greece,540.0,11003615.0,4.90747813
2013,2013,Hungary,1045.0,9895250.0,10.5461833
2013,2013,Iceland,11.0,321857.0,3.41766685
2013,2013,Ireland,374.0,4609779.0,8.1131872
2013,2013,Italy,3973.0,60277309.0,6.65658857
2013,2013,Latvia,904.0,2023825.0,44.66789371
2013,2013,Liechtenstein,0.0,36838.0,0.0
2013,2013,Lithuania,1705.0,2974637.0,57.37060908
2013,2013,Luxembourg,38.0,537039.0,7.0758362
2013,2013,Malta,50.0,421464.0,11.83406743
2013,2013,Netherlands,845.0,16779575.0,5.0358844
2013,2013,Norway,392.0,5051275.0,8.06883373
2013,2013,Poland,7250.0,38062535.0,19.04760153
2013,2013,Portugal,2410.0,10503889.0,22.98020012
2013,2013,Romania,16689.0,20020074.0,83.36133023
2013,2013,Slovakia,401.0,5410836.0,7.41105441
2013,2013,Slovenia,140.0,2058821.0,6.80000835
2013,2013,Spain,5632.0,46712650.0,12.05275906
2013,2013,Sweden,639.0,9555893.0,6.68697315
2013,2013,United Kingdom,7871.0,63905342.0,12.31665421
2014,2014,Austria,586.0,8507786.0,6.88780841
2014,2014,Belgium,949.0,11180840.0,8.48773437
2014,2014,Bulgaria,1872.0,7117453.0,25.83609509
2014,2014,Croatia,499.0,4217632.0,11.74999864
2014,2014,Cyprus,41.0,860032.0,4.77855477
2014,2014,Czechia,511.0,10512419.0,4.86091735
2014,2014,Denmark,320.0,5627235.0,5.6866294
2014,2014,Estonia,248.0,1315819.0,18.84757706
2014,2014,Finland,264.0,5451270.0,4.84290816
2014,2014,France,4888.0,66165980.0,7.3874822
2014,2014,Germany,4524.0,80767463.0,5.60126545
2014,2014,Greece,519.0,10926807.0,4.74978646
2014,2014,Hungary,851.0,9850217.0,8.61565812
2014,2014,Iceland,9.0,325671.0,2.76352515
2014,2014,Ireland,311.0,4637852.0,6.70569047
2014,2014,Italy,3916.0,60345917.0,6.44262604
2014,2014,Latvia,761.0,2001468.0,38.02209178
2014,2014,Liechtenstein,1.0,37129.0,2.6933125
2014,2014,Lithuania,1607.0,2947862.0,54.59538939
2014,2014,Luxembourg,24.0,549680.0,4.36617668
2014,2014,Malta,46.0,428156.0,10.71202354
2014,2014,Netherlands,814.0,16829289.0,4.83680564
2014,2014,Norway,323.0,5109056.0,6.32345139
2014,2014,Poland,6698.0,38017856.0,17.61803716
2014,2014,Portugal,2278.0,10444092.0,21.84649699
2014,2014,Romania,15879.0,19947311.0,79.60471464
2014,2014,Slovakia,336.0,5415949.0,6.20389889
2014,2014,Slovenia,144.0,2061085.0,6.98661142
2014,2014,Spain,4913.0,46495744.0,10.5628203
2014,2014,Sweden,659.0,9644864.0,6.83265207
2014,2014,United Kingdom,7029.0,64351203.0,10.92287272
2015,2015,Austria,583.0,8584926.0,6.79097292
2015,2015,Belgium,977.0,11237274.0,8.69427941
2015,2015,Bulgaria,1660.0,7029690.0,23.04851935
2015,2015,Croatia,488.0,4180915.0,11.54943204
2015,2015,Cyprus,63.0,860846.0,7.43794627
2015,2015,Czechia,517.0,10538275.0,4.90592625
2015,2015,Denmark,357.0,5659715.0,6.30773811
2015,2015,Estonia,217.0,1314870.0,16.50353266
2015,2015,Finland,274.0,5471753.0,5.00753597
2015,2015,France,4744.0,66458153.0,7.13832657
2015,2015,Germany,5837.0,81197537.0,7.18864169
2015,2015,Greece,482.0,10858018.0,4.43911586
2015,2015,Hungary,906.0,9815858.0,9.19277026
2015,2015,Iceland,7.0,329100.0,2.12701306
2015,2015,Ireland,283.0,4677627.0,6.05007624
2015,2015,Italy,3769.0,60295497.0,6.19946057
2015,2015,Latvia,721.0,1986096.0,36.3023741
2015,2015,Liechtenstein,2.0,37366.0,5.35245945
2015,2015,Lithuania,1507.0,2926644.0,51.58729343
2015,2015,Luxembourg,30.0,562958.0,5.32899434
2015,2015,Malta,32.0,438805.0,7.2778383
2015,2015,Netherlands,862.0,16900726.0,5.10037261
2015,2015,Norway,313.0,5165802.0,6.1276789
2015,2015,Poland,6430.0,38005614.0,16.91855313
2015,2015,Portugal,2195.0,10395121.0,21.15698948
2015,2015,Romania,15183.0,19870647.0,76.40918788
2015,2015,Slovakia,317.0,5421349.0,5.84725314
2015,2015,Slovenia,130.0,2062874.0,6.30188756
2015,2015,Spain,5020.0,46425722.0,10.8074209
2015,2015,Sweden,815.0,9747355.0,8.36124261
2015,2015,United Kingdom,6228.0,64853393.0,9.6031984
2016,2016,Austria,634.0,8700471.0,7.28696182
2016,2016,Belgium,1042.0,11311117.0,9.21217595
2016,2016,Bulgaria,1603.0,6938759.0,22.40772156
2016,2016,Croatia,464.0,4131115.0,11.07221782
2016,2016,Cyprus,60.0,863764.0,7.07281105
2016,2016,Czechia,516.0,10553843.0,4.88921428
2016,2016,Denmark,330.0,5707251.0,5.78211822
2016,2016,Estonia,192.0,1315944.0,14.59028651
2016,2016,Finland,234.0,5487308.0,4.2643861
2016,2016,France,5735.0,66638391.0,8.60615016
2016,2016,Germany,5925.0,82175684.0,7.21016207
2016,2016,Greece,440.0,10783748.0,4.08021404
2016,2016,Hungary,786.0,9779652.0,7.99553633
2016,2016,Iceland,6.0,332529.0,1.8043539
2016,2016,Ireland,315.0,4726286.0,6.66485269
2016,2016,Italy,4032.0,60163712.0,6.64627607
2016,2016,Latvia,660.0,1968957.0,33.5202851
2016,2016,Liechtenstein,2.0,37622.0,5.31603848
2016,2016,Lithuania,1442.0,2895573.0,49.9211025
2016,2016,Luxembourg,29.0,576249.0,5.03254669
2016,2016,Malta,50.0,449635.0,11.10087363
2016,2016,Netherlands,887.0,16979120.0,5.22406343
2016,2016,Norway,295.0,5213985.0,5.66140463
2016,2016,Poland,6444.0,37967209.0,16.97254069
2016,2016,Portugal,1928.0,10368554.0,18.64363674
2016,2016,Romania,13601.0,19760585.0,68.82893396
2016,2016,Slovakia,296.0,5426252.0,5.45496228
2016,2016,Slovenia,118.0,2064188.0,5.71653357
2016,2016,Spain,5070.0,46418884.0,10.91728938
2016,2016,Sweden,714.0,9851017.0,7.24798261
2016,2016,United Kingdom,6116.0,65379044.0,9.35467945
2017,2017,Austria,569.0,8772865.0,6.48590853
2017,2017,Belgium,967.0,11351727.0,8.51852762
2017,2017,Bulgaria,1463.0,6849518.0,20.60024002
2017,2017,Croatia,378.0,4078769.0,9.0991964
2017,2017,Cyprus,53.0,869878.0,6.20026626
2017,2017,Czechia,501.0,10578820.0,4.73587791
2017,2017,Denmark,275.0,5748769.0,4.7836328
2017,2017,Estonia,176.0,1315635.0,13.37757052
2017,2017,Finland,244.0,5503297.0,4.43370583
2017,2017,France,5006.0,66809816.0,7.49291092
2017,2017,Germany,5516.0,82521653.0,6.68430623
2017,2017,Greece,467.0,10768193.0,4.33684648
2017,2017,Hungary,685.0,9739857.0,6.99153595
2017,2017,Iceland,14.0,338349.0,4.13773943
2017,2017,Ireland,300.0,4799157.0,6.27040101
2017,2017,Italy,3944.0,60066734.0,6.50938459
2017,2017,Latvia,552.0,1950116.0,28.30600846
2017,2017,Liechtenstein,1.0,37810.0,2.64480296
2017,2017,Lithuania,1387.0,2859077.0,48.70248435
2017,2017,Luxembourg,32.0,590667.0,5.41760416
2017,2017,Malta,42.0,459375.0,9.1245435
2017,2017,Netherlands,783.0,17081507.0,4.58390468
2017,2017,Norway,261.0,5258317.0,4.96356533
2017,2017,Poland,5787.0,37972964.0,15.23979007
2017,2017,Portugal,1914.0,10344478.0,18.56526938
2017,2017,Romania,12997.0,19643949.0,66.16286776
2017,2017,Slovakia,249.0,5435343.0,4.58112763
2017,2017,Slovenia,112.0,2065895.0,5.42137911
2017,2017,Spain,5660.0,46497393.0,12.16471174
2017,2017,Sweden,519.0,9995153.0,5.19251681
2017,2017,United Kingdom,5531.0,65844142.0,8.40013983
2018,2018,Austria,482.0,8822267.0,5.46344834
2018,2018,Belgium,977.0,11398589.0,8.57123631
2018,2018,Bulgaria,1358.0,6757418.0,19.26231845
2018,2018,Croatia,372.0,4014341.0,9.06103115
2018,2018,Cyprus,52.0,878601.0,6.01687502
2018,2018,Czechia,443.0,10610055.0,4.17528467
2018,2018,Denmark,291.0,5781190.0,5.03356575
2018,2018,Estonia,147.0,1319133.0,11.143683
2018,2018,Finland,227.0,5513130.0,4.11744326
2018,2018,France,5048.0,67026224.0,7.53138055
2018,2018,Germany,5495.0,82792351.0,6.63708655
2018,2018,Greece,432.0,10741165.0,4.0219101
2018,2018,Hungary,640.0,9713655.0,6.54505745
2018,2018,Iceland,8.0,348450.0,2.29588176
2018,2018,Ireland,310.0,4855733.0,6.4176986
2018,2018,Italy,3912.0,59937769.0,6.46782908
2018,2018,Latvia,,1934379.0,
2018,2018,Liechtenstein,1.0,38114.0,2.62370782
2018,2018,Lithuania,1142.0,2826200.0,40.65647027
2018,2018,Luxembourg,42.0,602005.0,6.97668624
2018,2018,Malta,55.0,474837.0,11.56188446
2018,2018,Netherlands,795.0,17181084.0,4.62718184
2018,2018,Norway,208.0,5295619.0,3.92777501
2018,2018,Poland,5487.0,37976687.0,14.44833773
2018,2018,Portugal,1926.0,10335770.0,18.71533327
2018,2018,Romania,12199.0,19533481.0,62.45174631
2018,2018,Slovakia,281.0,5443120.0,5.16248034
2018,2018,Slovenia,99.0,2066880.0,4.78982814
2018,2018,Spain,4766.0,46645070.0,10.2146563
2018,2018,Sweden,488.0,10120242.0,4.82201907
2018,2018,United Kingdom,5036.0,66273576.0,7.59880529
2019,2019,Austria,474.0,8858775.0,5.35062692
2019,2019,Belgium,963.0,11455519.0,8.40642837
2019,2019,Bulgaria,1344.0,6664177.0,19.19989302
2019,2019,Croatia,305.0,3968676.0,7.48237471
2019,2019,Cyprus,69.0,890194.0,7.87762059
2019,2019,Czechia,461.0,10649800.0,4.32871978
2019,2019,Denmark,284.0,5806081.0,4.89142331
2019,2019,Estonia,150.0,1324820.0,11.32229283
2019,2019,Finland,226.0,5517919.0,4.09574696
2019,2019,France,5183.0,67290471.0,7.71536527
2019,2019,Germany,4817.0,83019213.0,5.80227133
2019,2019,Greece,459.0,10724599.0,4.2798803
2019,2019,Hungary,552.0,9700272.0,5.64835548
2019,2019,Iceland,13.0,356991.0,3.64154838
2019,2019,Ireland,257.0,4940311.0,5.24036344
2019,2019,Italy,3346.0,59816673.0,5.59375811
2019,2019,Latvia,,1919968.0,
2019,2019,Liechtenstein,,38378.0,
2019,2019,Lithuania,1058.0,2812200.0,37.86436397
2019,2019,Luxembourg,50.0,613894.0,8.14472856
2019,2019,Malta,98.0,492968.0,19.85578218
2019,2019,Netherlands,754.0,17282163.0,4.3628798
2019,2019,Norway,166.0,5328212.0,3.11549165
2019,2019,Poland,5321.0,37972812.0,14.01265726
2019,2019,Portugal,1907.0,10333496.0,18.55669039
2019,2019,Romania,11618.0,19414458.0,59.84200022
2019,2019,Slovakia,214.0,5450421.0,3.9263022
2019,2019,Slovenia,101.0,2080908.0,4.85365042
2019,2019,Spain,4532.0,46918951.0,9.65548332
2019,2019,Sweden,479.0,10230185.0,4.68222226
2019,2019,United Kingdom,5132.0,66647112.0,7.70025863
2020,2020,Austria,388.0,8901064.0,4.35902943
2020,2020,Belgium,825.0,11522440.0,7.15994181
2020,2020,Bulgaria,930.0,6569275.0,13.37844217
2020,2020,Croatia,198.0,3933511.0,4.87905247
2020,2020,Cyprus,36.0,902429.0,4.05403122
2020,2020,Czechia,363.0,10693939.0,3.39444614
2020,2020,Denmark,221.0,5822763.0,3.79544899
2020,2020,Estonia,124.0,1328976.0,9.33049204
2020,2020,Finland,174.0,5525292.0,3.14915483
2020,2020,France,4515.0,67473651.0,6.70675209
2020,2020,Germany,4186.0,83166711.0,5.03326385
2020,2020,Greece,396.0,10718565.0,3.6945244
2020,2020,Hungary,406.0,9689376.0,4.15577992
2020,2020,Iceland,12.0,364134.0,3.29549012
2020,2020,Ireland,236.0,5012600.0,4.75380909
2020,2020,Italy,2287.0,59641488.0,3.83457904
2020,2020,Latvia,,1907675.0,
2020,2020,Liechtenstein,2.0,38747.0,5.16168993
2020,2020,Lithuania,726.0,2809977.0,25.98341499
2020,2020,Luxembourg,34.0,626108.0,5.43037303
2020,2020,Malta,140.0,514855.0,27.20749994
2020,2020,Netherlands,622.0,17407585.0,3.57315503
2020,2020,Norway,157.0,5367580.0,2.92496804
2020,2020,Poland,3388.0,37958138.0,8.92562222
2020,2020,Portugal,1521.0,10375395.0,14.77285784
2020,2020,Romania,7693.0,19328838.0,39.80063364
2020,2020,Slovakia,158.0,5457873.0,2.89490063
2020,2020,Slovenia,77.0,2095861.0,3.67390776
2020,2020,Spain,3666.0,47318050.0,7.74518812
2020,2020,Sweden,324.0,10327589.0,3.13722786
2020,2020,United Kingdom,,67025542.0,
2021,2021,Austria,396.0,8932664.0,4.43316797
2021,2021,Belgium,868.0,11554767.0,7.51205108
2021,2021,Bulgaria,687.0,6532117.0,9.93270053
2021,2021,Croatia,173.0,3893026.0,4.2860452
2021,2021,Cyprus,48.0,914476.0,5.357101
2021,2021,Czechia,357.0,10494836.0,3.40167297
2021,2021,Denmark,218.0,5840045.0,3.73284794
2021,2021,Estonia,112.0,1330068.0,8.4206221
2021,2021,Finland,170.0,5533793.0,3.07203395
2021,2021,France,4207.0,67728568.0,6.21815891
2021,2021,Germany,3939.0,83155031.0,4.73693527
2021,2021,Greece,206.0,10678632.0,1.92908604
2021,2021,Hungary,335.0,9651461.0,3.44268676
2021,2021,Iceland,7.0,368792.0,1.89808889
2021,2021,Ireland,217.0,5066893.0,4.3345177
2021,2021,Italy,2480.0,59236213.0,4.1866282
2021,2021,Latvia,261.0,1893223.0,13.78601464
2021,2021,Liechtenstein,1.0,39055.0,2.56049161
2021,2021,Lithuania,646.0,2810761.0,23.10707949
2021,2021,Luxembourg,35.0,634730.0,5.51415562
2021,2021,Malta,54.0,516125.0,10.46308854
2021,2021,Netherlands,681.0,17475415.0,3.89690316
2021,2021,Norway,155.0,5391369.0,2.87496552
2021,2021,Poland,3704.0,37073357.0,9.78858325
2021,2021,Portugal,1533.0,10394297.0,14.88602143
2021,2021,Romania,7976.0,19201662.0,41.53807102
2021,2021,Slovakia,137.0,5459781.0,2.50925815
2021,2021,Slovenia,80.0,2108977.0,3.79330831
2021,2021,Spain,3640.0,47400798.0,7.67953632
2021,2021,Sweden,353.0,10379295.0,3.4010017
2021,2021,United Kingdom,,,
2022,2022,Austria,372.0,8978929.0,4.14303309
2022,2022,Belgium,852.0,11617623.0,7.33368607
2022,2022,Bulgaria,792.0,6482484.0,11.58074712
2022,2022,Croatia,212.0,3862305.0,5.48895025
2022,2022,Cyprus,96.0,929764.0,10.6111937
2022,2022,Czechia,384.0,10516707.0,3.65133306
2022,2022,Denmark,225.0,5873420.0,3.83081747
2022,2022,Estonia,129.0,1331796.0,9.68616815
2022,2022,Finland,190.0,5548241.0,3.42450877
2022,2022,France,4040.0,68091703.0,5.95238752
2022,2022,Germany,4076.0,83237124.0,4.89685347
2022,2022,Greece,320.0,10461627.0,3.05933718
2022,2022,Hungary,440.0,9610403.0,4.54122763
2022,2022,Iceland,17.0,376248.0,4.51829644
2022,2022,Ireland,216.0,5154277.0,4.26877132
2022,2022,Italy,2439.0,59030133.0,4.13178808
2022,2022,Latvia,319.0,1875757.0,17.00646725
2022,2022,Liechtenstein,1.0,39308.0,2.54401139
2022,2022,Lithuania,738.0,2805998.0,26.30080278
2022,2022,Luxembourg,48.0,645397.0,7.43728278
2022,2022,Malta,61.0,520174.0,11.7089051
2022,2022,Netherlands,635.0,17590672.0,3.60986777
2022,2022,Norway,174.0,5425270.0,3.20721365
2022,2022,Poland,4314.0,36889761.0,11.45687497
2022,2022,Portugal,1514.0,10421117.0,14.62513386
2022,2022,Romania,9270.0,19042455.0,48.68069794
2022,2022,Slovakia,155.0,5434712.0,2.85203705
2022,2022,Slovenia,74.0,2107180.0,3.5118025
2022,2022,Spain,3698.0,47486843.0,7.79627757
2022,2022,Sweden,378.0,10452326.0,3.61641992
2022,2022,United Kingdom,,,
